NDGT-366||beyond the Galaxy's luminous disk however what can still find some isolated gas clouds in a few bright stars using these objects as tracers of the gravity field exterior to the most luminous parts of the Galaxy
NDGT-368||Ruben correctly reasoned that some form of Dark Matter must lie in these far out regions well beyond visible Edge Beach spiral galaxy
NDGT-369||thanks to Ruben's work we now call these mysterious zones Dark Matter halos
NDGT-371||Across the Universe the discrepancy average is 2 a factor of 6 Cosmic dark matter has about six times the total gravity of all the visible matter
NDGT-372||further research has revealed that the Dark Matter cannot consist of ordinary matter that happens to be under a luminous or non luminous
NDGT-373||this conclusion rests on two lines of reasoning first we can eliminate with near certainty all plausible familiar candidate like the suspects in a police lineup
NDGT-374||could the Dark Matter reside in black holes no we think that we would have detected this many black holes from the gravitational effects on nearby Stars
NDGT-375||could it be dark clouds know they would have absorbed or otherwise interact with light from stars behind them which Bonafide dark matter doesn't do
NDGT-376||could it be Interstellar or Intergalactic rogue planets asteroids and comets all of which produce no light of their own it's hard to believe that the
NDGT-378||together these numbers provide a cosmic fingerprint left behind by the early Universe to a close approximation nuclear fusion during the first few minutes after the big bang Left Behind 1 helium nucleus for every 10 hydrogen nuclei
NDGT-379||which are themselves simply protons calculations show that if most of the Dark Matter had involved itself in nuclear fusion that would be much more helium relative to hydrogen in the universe
NDGT-380||from this we conclude that most of the dark
NDGT-381||hence most of the mass in the universe
NDGT-382||does not participate in nuclear fusion which disqualifies it is ordinary matter whose Essence lies in its willingness to participate in the atomic and nuclear forces that shape matter as we know it
NDGT-383||detailed observations of the cosmic microwave background which allow a separate test of this conclusion verify the result
NDGT-384||dark matter and nuclear fusion don't mix
NDGT-386||of course we are hamstrung in this analysis by not knowing what dark matter is in the first place
NDGT-387||if all mass has gravity does all gravity have mass we don't know
NDGT-388||maybe there's nothing the matter with the matter
NDGT-389||and it's the gravity we don't understand the discrepancy between dark and ordinary matter very significantly from one astrophysical environment to another but becomes more pronounced per large entities such as galaxies and Galaxy clusters
NDGT-391||but as we've already seen we do need it to explain the Motions of the Stars around the center of the Galaxy
NDGT-392||does a different kind of gravitational physics operate on a galactic scale probably not more likely Dark Matter consists of matter whose nature we have yet to Divine and which gathers more diffusely than ordinary
NDGT-393||how does otherwise we would detect the gravity of concentrated chunks of Dark Matter dotting the universe Dark Matter comment Dark Matter planets Dark Matter galaxies as far as we can tell that's not the way things are
NDGT-395||during the first half million years after the big bang Amir I blank in the 14 billion years sweep of cosmic history
NDGT-396||matter in the universe that already begun to coalesce into the blobs that would become clusters and superclusters of galaxies
NDGT-397||what the cosmos with double in size during its next half million years and continue growing after that
NDGT-399||how much gravity from Dark Matter did it need six times as much as that provided by ordinary matter itself
NDGT-400||just the amount we measure in the universe this analysis doesn't tell us what dark matter is only that Dark Matters effects are real and that try as you might you cannot credit ordinary matter for it
NDGT-401||so dark matter is our Frenemy we have no clue what it is it's kind of annoying but we desperately need
NDGT-402||calculation to arrive at an accurate description of the universe
NDGT-404||at the time the best ideas included the retrospectively laughable suggestion that the sun was a burning lump of coal
NDGT-405||also in the 19th century we observe Stars obtain their Spectra and classified them long before the 20th century introduction of quantum physics with kids at our understanding of how and why these Spectra look the way they do
NDGT-406||unrelenting Skeptics might compare the dark-matter of today to the hypothetical now-defunct ether
NDGT-407||proposed in the 19th century as the weightless transparent medium permeating the vacuum of space through which light move
NDGT-408||Attila famous 1887 experiments in Cleveland showed otherwise performed by Albert Michelson in Deadwood Morley at Case Western Reserve University scientist asserted that The Ether must exist even though not a shred of evidence supported this presumption
NDGT-409||as a wave-like was f*** to require a medium through which to propagate its energy much as sound requires air or some other substance to transmit its waves but light turned out to be quite happy traveling through the vacuum of space devoid of any medium to carry it
NDGT-410||unlike sound waves which consist of air vibrations light waves were found to be self-propagating packets of energy requiring no assistance at all
NDGT-411||Dark Matter ignorance difference fundamentally from ether ignorance The Ether was a placeholder for incomplete understanding whereas the existence of
NDGT-414||but is it any more crazy than the first suggestion that Earth orbits the Sun that
NDGT-415||sun is one of 100 billion stars in the Milky Way Or that the Milky Way is but one of a hundred billion galaxies in the universe
NDGT-416||even if any of these Fantastical accounts proved true none of it would change the successful invocation of Dark Matters gravity in the equations that we used to understand the formation and evolution of the universe
NDGT-417||other unrelenting Skeptics might declare that seeing is believing
NDGT-419||having resisted attempt to detected directly on Earth for three-quarters of a century Dark Matter remains and play
NDGT-420||particle physicists are confident that dark matter consists of a ghostly class of undiscovered particles that interact with matter by a gravity but otherwise interact with matter or light only weakly or not at all
NDGT-423||even though they interact extremely weekly with ordinary matter the copious Flux Of neutrinos from the Sun to neutrinos for every helium nucleus fuse from hydrogen in the sun's thermonuclear core
NDGT-425||in spite of this elusive Ade neutrinos are none-the-less stoppable under special circumstances and you can stop a particle at all you've detected it
NDGT-426||Dark Matter particles May reveal themselves through similarly rare interactions or more amazingly they might manifest by a forces other than the strong nuclear force weak nuclear force and electromagnetism
NDGT-429||as we've known from the beginning Dark Matter does indeed exert gravity to which order
NDGT-430||Ramada respond but that's it after all these years we haven't discovered it doing anything else
NDGT-431||for now we must remain content to carry dark-matter along as a strange and visible friend invoking it where and when the universe requires it of us
NDGT-432||chapter 6.
NDGT-433||as if you didn't have enough to worry about the universe in recent decades was discovered two-wheeled a mysterious pressure that you choose fourth from the vacuum of space and that acts opposite Cosmic gravity
NDGT-434||not only that this negative gravity will ultimately win the tug of war as it forces the cosmic expansion to accelerate exponentially into the future
NDGT-435||where the most mind-warping ideas in 20 Century physics just blame Einstein
NDGT-436||Albert Einstein hardly ever set foot in the laboratory he didn't test
NDGT-437||Dominator use elaborate equipment you was a theorist who perfected the thought experiment in which you engage nature through your imagination by inventing a situation or model and then working out the consequences of some physical principle
NDGT-439||observers and experimentalists can then go out and look for the phenomena and predicted by that model
NDGT-440||the model is flawed worth it serious to make a mistake and there calculation The Observers will uncover a mismatch between the models predictions and the
NDGT-441||things happen in the real universe that's the first Q for a cirrus to return to the proverbial drawing board by either adjusting the old model or creating a new one
NDGT-442||one of the most powerful and far-reaching theoretical models ever devised already introduced in these pages is Einstein's general theory of relativity
NDGT-447||yes Einstein was a badass
NDGT-449||the orbit the sun part was correct and a major advance in the earth-based geocentric universe but
NDGT-450||Circle part turn out to be a bit off all planets orbit the Sun in flattened circles called ellipses and even that shape is just an approximation of a more complex trajectory
NDGT-451||copernicus's basic idea was correct and that's What mattered most it's simply required some tweaking to make it more accurate
NDGT-453||indeed upon learning of a 1931 book entitled 100 authors against Einstein he responded that if he were wrong and only one would have been enough
NDGT-454||Varian were sown the seed of one of the most fascinating blunders in the history of science Einstein's new equation to gravity included a term he called the cosmological constant
NDGT-455||which he represented by the capital Greek letter Lambda
NDGT-456||a mathematically permitted but optional term the cosmological constant allowed him to represent a static universe
NDGT-458||Einstein invented the universe that neither expands nor contracts consistent with everybody's expectations at the time
NDGT-460||once on its sharpened Point Einstein's Universe was precariously perched between a state of expansion and total collapse
NDGT-461||moreover Einstein's theory was new and just because you give something a name does not make it real Einstein knew that Lambda as a negative gravity force of nature had no known counterpart in the physical universe
NDGT-463||in other words concentrations of mask cause Distortion dimples really in the fabric of space and time
NDGT-464||these distortions guide the moving masses
NDGT-465||StraightLine geodesics the shortest distance between two points on a Surface though they look to us like the current trajectories we call Orbitz
NDGT-466||the 20th century American theoretical physicist John Archibald wheeler said it best summon up Einstein's concept as matter tell space how to curve space tells matter how to move
NDGT-468||Lambda preserved what Einstein and every other physicists of his day that strongly presume to be true the status quo of a static universe
NDGT-469||unstable static Universe to invoke an unstable condition as the natural state
NDGT-470||physical system Violet scientific we do you cannot assert that the entire universe is a special case that happens to be balanced forever and ever
NDGT-471||nothing ever seen measured or imagined has behaved this way in the history of science which makes for powerful president
NDGT-472||13 years later in 1929 the American astrophysicists Edwin P Hubble discovered that the universe is not static he is found and assembled convincing evidence that the more distant galaxies the faster the galaxies receives from the Milky Way
NDGT-473||in other words the universe is expanding
NDGT-475||this example assume a equals B plus C if you learned later that a equals 10
NDGT-477||69 years later in 1998 science exhumed Lander one last time
NDGT-480||the Supernova is used in Pro Motors and Schmidt studies are worth their weight in Fusion double nuclei
NDGT-481||within certain limits each of those Stars explodes the same way igniting the same amount of fuel releasing the same Titanic amount of energy in the same amount of time
NDGT-482||thereby reaching the same Peak Luminosity thus they serve as a kind of yardstick or standard candle for calculating Cosmic distances to the galaxies in which they explode out to the farthest reaches of the universe
NDGT-484||all fine but is a second way to measure the distance to the galaxies their speed of recession from the Milky Way recession that's part and parcel of the overall Cosmic expansion
NDGT-485||as hook but was the first to show the expanding Universe makes a distant object race away from us faster than nearby ones so by measuring a Galaxy speed of recession another simple task what can deduce a Galaxy's distance
NDGT-486||if those two well-tested methods give different distances for the same object something must be wrong
NDGT-487||either the supernova's or bad standard candles or a model for the rate of cosmic expansion as measured by Galaxy Speed is wrong
NDGT-489||it was the first direct evidence that a repulsive Force permeated the universe opposing gravity which is how and why the cosmological constant rose from the dead
NDGT-491||the most accurate measurements to date revealed dark energy as the most prominent thing in town currently responsible for 68% of all the mass energy in the universe
NDGT-492||Dark Matter comprises 27% with regular matter comprising a mere 5%
NDGT-493||the shape of our four-dimensional universe comes from the relationship between the amount of matter
NDGT-494||energy that lives in the cosmos and the rate at which the cosmos is expanding
NDGT-496||notice the critical density you get Omega
NDGT-498||if Omega equals one Universe expands forever but only barely so
NDGT-499||in that case the shape is flat preserving all the geometric rules we learned in high school about
NDGT-500||the Lions will make it exceeded one parallel lines converge and the universe curve back on itself ultimately re collapsing into the fireball whence it came
NDGT-502||as far as observers were concerned the universe was open for business riding a one-way saddle into the future
NDGT-506||observers were at a loss and the theorist answered keep looking
NDGT-507||both camps were sure the other was wrong until the discovery of dark energy that's single-component when added to the ordinary matter and the ordinary energy and dark matter raise the mass energy density of the universe to the critical level
NDGT-508||simultaneously satisfied both The Observers and the theorist For the First Time The theorists and observers kissed and made up
NDGT-510||nobody had foreseen the dominating presence of cosmic Dark Energy nor had anybody imagined it as the great reconciler rib differences
NDGT-512||a virtual particle exert a little bit about pressure at it ever so briefly elbows its way into space
NDGT-513||unfortunately when you estimate the amount of repulsive vacuum pressure that rises from the abbreviated lives of virtual particles the result is more than 10 to the power 120 times larger than the experimental e determine
NDGT-514||value of the cosmological constant this is a stupid lie large Factor leading to the biggest mismatch between Theory and observation in the history of science
NDGT-515||yes we are clueless but it's not abject cluelessness
NDGT-517||and the Hunt is on now that we know dark energies real teams of astrophysicists have begun ambitious programmed to measure distances in the growth of structure in the universe using
NDGT-519||do we need an alternative to gr does a marriage of gr and quantum mechanics require an overhaul or is there some Siri of dark energy that awaits Discovery by a clever person yet to be born
NDGT-521||endless and exponential acceleration of the cosmic expansion as a consequence anything not gravitationally bound to the neighborhood of the Milky Way galaxy we were seat at ever increasing speed as part of the accelerating expansion of the fabric of space-time
NDGT-524||darkness in the face of the deep
NDGT-526||behold my recurring nightmare are we to missing some basic pieces of the universe that once were
NDGT-527||what part of the cosmic history book has been Market access denied what remains absent from our theories and equation that want to be there leaving us groping for answers we may never find
NDGT-529||the Cosmos on the table trivia questions sometimes required deep and expansive knowledge of the cosmos just to answer them
NDGT-531||but in this case do you actually need to know the origin and evolution of the universe to answer the question
NDGT-533||for men either Periodic Table of chemical elements is I forgot
NDGT-535||or how about hydrogen then oxygen one is an explosive gas in the other promotes violent combustion yet the two combined make liquid water which put out fires
NDGT-536||amid these chemical confabulations we find element significant to the cosmos allowing me to offer the periodic table as viewed through the lens of an astrophysicist
NDGT-538||hydrogen in the core of the mass of planet Jupiter is under so much pressure that behaves more like a conductive metal than a gas creating the strongest magnetic field among the planets
NDGT-539||the English chemist Henry Cavendish discovered hydrogen in 1766 during his experiments with H2O
NDGT-540||hydrogenous is Greek for water forming but he's best known among astrophysicists as the first to calculate Earth's mass after having measured inaccurate value for Big G the gravitational constant in Newton's famous equation
NDGT-541||every second of every day 4.5 billion tons of fast-moving hydrogen nuclei are turned into energy as they slam together to make helium within the 15 million degree core of the Sun
NDGT-542||helium is widely recognized as an over-the-counter low density gas that went inhale temporarily increases the vibrational frequency of your windpipe and larynx making you sound like Mickey Mouse
NDGT-543||helium is the second simplest and second most abundant element in the universe
NDGT-545||since the thermonuclear Fusion of hydrogen within Stars give you helium some regions of the cosmos could easily accumulate more than their 10% share of the stuff but as predicted no one has ever found a region of the Galaxy with less
NDGT-546||some 30 years before it was discovered an isolated on Earth astronomers detected helium in the spectrum of the sun's Corona during the total eclipse of 1868
NDGT-547||as noted earlier the name helium was duly derive from Helios the Greek sun god and with 92% of hydrogen buoyancy and are but without its explosive character is
NDGT-548||helium is the gas of choice for the outside balloon characters of the Macy's Thanksgiving Day Parade making the department store second only to the US military as the nation's top user of the element
NDGT-550||another prediction of big bang cosmology is that we can expect no more than 1% of the atoms in any region of the universe to be lithium
NDGT-551||no one has yet found a galaxy with more lithium than this upper limits applied by The Big Bang the combination of helium's upper limit and lithium's lower limit gives us a potent dual can strength on tests for Big Bang cosmology
NDGT-553||just edging out carbon in abundance rank oxygen is common to forged and released in the remains of exploded stars both oxygen and carbon are major ingredients of Life as We Know It
NDGT-554||but what about life as we don't know it how about life based on the element silicon silicon sits directly below Carbon on the periodic table which means and principal it can create the same portfolio of molecules that carbon does
NDGT-555||in the end we expect carbon to win because it's ten times more abundant than silicon in the cosmos but that doesn't stop science fiction writers to keep XO by
NDGT-556||just on their toes wondering what the first truly alien silicon-based life-forms would be like
NDGT-559||in a model of cooperation the entire city of Tucson Arizona the nearest large municipality to the Kitt Peak National Observatory as by agreement with the local astrophysicists converted all the street lights to
NDGT-561||I bet most old people you know still call it tin foil
NDGT-562||polished aluminum makes a near-perfect reflector of visible light and is the coding of choice for nearly all telescope mirrors today
NDGT-565||the Spectre of red stars are riddled with features traceable to Titanium oxide which itself is no stranger to stars on Earth Star Sapphires and rubies do their radiant asterisms to Titanium oxide impurities in their crystal lattice
NDGT-566||furthermore the white paint used for telescope domed features titanium oxide which happens to be highly reflective in the infrared part of the spectrum greatly reducing the heat accumulated from sunlight in the air surrounding the telescope
NDGT-567||at nightfall with the Dome open the air temperature near the telescope rapidly equals the temperature of the nighttime are allowing light from stars and other Cosmic object to be
NDGT-568||I've been clear and well not directly name for a cosmetology act titanium derives from the Titans in Greek mythology Titan is Saturn's largest moon
NDGT-569||I'm any measures iron ranks as the most important element in the universe
NDGT-570||massive stars manufacture elements in their core in sequence from Helium to carbon to oxygen to nitrogen and so forth all the way up to periodic table to iron
NDGT-572||they are nearing death without a fertile source of energy the star collapses under its own weight instantly Rebound in a stupendous Supernova explosion outshining a billion Suns for more than a week
NDGT-574||100-ton underground vat of liquid gallium chloride is monitor for any collisions between neutrinos and gallium nuclei
NDGT-575||for every successful slam Galleon temporarily becomes germanium so germanium eventually decays back into gallium emitting a detectable pulse of x-rays
NDGT-576||long-standing problems with fewer solar neutrinos were detected than predicted by solar theory was solved using telescopes such as this
NDGT-577||every form of the element technetium is radioactive
NDGT-578||not surprisingly it's found nowhere on earth except a nuclear reactors and particle accelerators where we make it on demand
NDGT-580||in other words the start cannot have been born with this stuff for if it were they would be none left
NDGT-581||now there's also no known mechanism to create technetium in a star's core and haven't dredge itself up to the surface weird is observed which is led to Exotic theories that have yet to achieve consensus in the astrophysics community
NDGT-582||along with osmium in platinum-iridium is one of the three heaviest dances elements on the table two cubic ft of it weighs as much as a Buick
NDGT-585||I don't know how Albert would have felt about this but an unknown element was discovered in the debris of the first hydrogen bomb test in the enewetak atoll in the South Pacific on November 1st 1952 and was named Einsteinium in his honor
NDGT-586||I might have named it armagideon instead
NDGT-587||meanwhile 10 entries in the periodic table get their names from objects that orbit the Sun
NDGT-588||phosphorus comes from the Greek for light-bearing and was the ancient name for the planet Venus when it appeared Before Sunrise in the dawn sky
NDGT-589||selenium comes from Selene which is Greek for the moon named so because in Orr's it was always associated with the element tellurium which had already been named for Earth from the Latin Telos
NDGT-590||on January 1st 1801 the Italian astronomer Giuseppe p.oxy discovered a new planet orbiting the Sun in the suspiciously large gap between Mars and Jupiter
NDGT-591||keeping with the tradition of naming planets after Roman gods the object was named series after the goddess of agriculture in grains series is of course the root of the word cereal
NDGT-592||at the time it was sufficient excitement in the scientific Community for the first element discovered after this date to be named cerium in its honor
NDGT-593||two years later another planet was discovered orbiting the Sun in the same Gap as Series this one was named Palace after the goddess of wisdom how is
NDGT-594||and like Syrian before it the first element discovered thereafter was named Palladium in its honor
NDGT-596||the metal mercury liquid and running at room temperature and the planet Mercury the fastest of all planets in the solar system are both named for the Speedy Roman messenger god of the same name
NDGT-597||thorium is named for Thor
NDGT-601||with 92 protons packed in its nucleus uranium
NDGT-602||widely described is the largest naturally occurring element although Trace Amounts of larger elements can be found naturally with uranium ore is mine
NDGT-603||if you're innocent deserved an element named in its honor and then so did Neptune
NDGT-605||the Berkeley cyclotron discovered or manufactured many elements not found in nature including plutonium which directly follows neptunium in the table and was named for Pluto which Clyde Tombaugh discover
NDGT-606||Arizona's Lowell Observatory in 1930
NDGT-608||that's our attempts to measure Pluto's eyes became more and more refined Pluto kept getting smaller and smaller
NDGT-610||and like the asteroid hundred more object were later discovered in the outer solar system with orbits similar to that of Pluto signaling the end of Pluto's tenure as a planet and the revelation of a heretofore undocumented
NDGT-611||reservoir of small icy bodies called the Kuiper belt of comets to wish Pluto belongs in this regard one could argue that series Palace and Pluto slipped into the periodic table under false pretenses
NDGT-613||5 times as long if we ran a nuclear fuel instead of grocery store food
NDGT-614||so end our Cosmic Journey Through the periodic table of elements right to the edge of the solar system and beyond
NDGT-615||the reasons I've yet to understand men people don't like chemicals which might explain the perennial movement to rid foods of them
NDGT-616||perhaps sesquipedalian chemical names just sound dangerous but in that case we should blame the chemists and not the chemicals themselves
NDGT-617||personally I'm quite comfortable with chemicals anywhere in the universe my favorite stars as well as my best friend are all made of them
NDGT-618||chapter 8 on being round
NDGT-619||apartment crystals in broken rocks not much else in the cosmos naturally comes with sharp angles
NDGT-620||what many objects have peculiar shapes the list of round
NDGT-621||things is practically ambulas in ranges from simple soap bubbles to the entire observable universe
NDGT-622||all shapes spheres are favored by the action of simple physical laws
NDGT-623||so prevalent is this tendency that often we assume something is Farrah k'lon a mental experiment just to glean basic Insight even when we know that the object is decidedly non-spherical
NDGT-624||in short if you do not understand the spherical case then you cannot claim to understand the basic physics of the object
NDGT-626||this makes the strongest possible bubble because the Soapy film will not have to be spread any thinner than is absolutely
NDGT-627||necessary using freshman-level calculus you can show that the one and only shape that has the smallest surface area for an enclosed volume is a perfect sphere
NDGT-628||in fact billions of dollars could be saved annually on packaging material it's all shipping boxes and all packages of food in the supermarket we're spheres
NDGT-629||for example the contents of a super jumbo box of Cheerios with fit easily into a spherical carton with a four and a half inch radius
NDGT-630||but practical matters Prevail nobody wants to chase packaged-food down the aisle after it rolls off the shelves
NDGT-632||is weightless you gently squirt out precise quantities of molten metal and you have all the time you need the beads just float there while they cool until they Harden as perfect spheres with surface tension doing all the work for you
NDGT-633||large Cosmic object energy and gravity conspire to turn objects into spheres gravity is the force that serves to collapse matter in all directions but gravity does not always win
NDGT-634||chemical bonds of solid objects are strong
NDGT-635||the Himalayas grew against the force of Earth gravity because of the resilience of crustal Rock
NDGT-637||as a cosmic object is remarkably smooth
NDGT-638||if you had a super duper jumbo gigantic finger and you drag it across Earth's surface oceans and all
NDGT-639||Earth would feel as smooth as a cue ball
NDGT-640||expensive globes that portray raised portions of Earth's land masses to indicate mountain ranges are gross exaggerations of reality
NDGT-641||this is why in spite of Earth's mountains and valleys as well as being slightly flattened from pole to pole when viewed from space Earth is indistinguishable from a perfect sphere
NDGT-642||Ritz mountains are also QT when compared with some other mountains in the solar system
NDGT-643||the largest of Mars Olympus Mons is 65000 ft tall and nearly three hundred miles wide at its base it makes the highest of Earth mountains look like molehills
NDGT-644||the cosmic mountain-building recipe is simple the weaker the gravity on the surface of an object
NDGT-645||Pirates mountains can reach Mount Everest is about as tall as a mountain on Earth can grow before the Lower Rock layers to come to their own plasticity under the mountains weight
NDGT-646||object has low enough surface gravity chemical bonds and its rocks who resist the force of their own weight
NDGT-647||when this happens almost any shape as possible
NDGT-648||two famous Celestial non spheres are Phobos and Deimos the Idaho Potato shaped moons of Mars
NDGT-649||on 13 Mile Long Phobos the bigger of the two moons and average person would weigh the same as about five french fries
NDGT-650||in space surface tension always forces a small blob of liquid to form a sphere whenever you see a small solid object that is suspiciously spherical you can assume it formed in a molten state
NDGT-651||if the blob has very high mass then it could be composed of almost anything and gravity will ensure
NDGT-652||forms of fear big and massive Blobs of gas in the Galaxy can coalesce to form near-perfect gaseous spheres called Stars
NDGT-653||what if a star find itself orbiting too close to another object whose gravity is significant the spherical shape can be distorted as its material gets Stripped Away
NDGT-654||B too close I mean too close to the objects rocheleau
NDGT-655||named for the mid-nineteenth century mathematician Aur Roche who made detailed studies of gravity field in the vicinity of double Stars
NDGT-656||the Roche lobe is a theoretical dumb-bell-shaped bulbous double envelope that surrounds any two objects and mutual orbit
NDGT-657||if gaseous material from one object passes out of its own envelope than the material will fall towards the second object
NDGT-658||this occurrence is common among binary Stars when one of them swells to become a red giant and overfill its rocheleau
NDGT-659||the red giant distorts into a distinctly non spherical shape that resembles an elongated Hershey's kiss
NDGT-661||the stars of the Milky Way galaxy trace a big flat circle with a diameter 2 thickness ratio of 100 to 1
NDGT-662||our galaxy is flatter than the flattest Flapjacks ever made
NDGT-663||in fact it's proportions are better represented by a crepe or tortilla
NDGT-664||no the Milky Way's disk is not a sphere but it probably began as one
NDGT-665||we can understand the flatness by assuming the Galaxy was once a big spiracle
NDGT-666||slowly rotating ball of collapsing gas
NDGT-667||during the collapse the ball spun faster and faster just a spinning figure skaters do when they draw their arms inwards to increase their rotation rate
NDGT-668||the Galaxy naturally flatten pole-to-pole while the increasing centrifugal forces in the middle prevented collapse at midplane
NDGT-669||yes if the Pillsbury Doughboy were figure skater then fast spins would be a high-risk activity
NDGT-671||the current Milky Way which is neither collapsing nor expanding is it gravitationally mature system where one can think of the orbiting Stars
NDGT-672||above and below the disc as the skeletal remains of the original spherical gas cloud
NDGT-673||this General flattening of object that rotate is white Earth pole to pole diameter is smaller than its diameter at the equator
NDGT-674||not by much sweet chance of 1% about 26 MI
NDGT-675||but it's a small mostly solid and doesn't rotate all that fast at 24 hours per day carries anything on its equator at a mere 1,000 mph
NDGT-676||consider the jumbo fast rotating gaseous planet Saturn completing a day in just ten and a half hours its equator revolved at 22000 miles per hour and it's pole-to-pole Dimension is a fool 10% flatter than its middle
NDGT-677||a difference noticeable even through a small amateur telescope
NDGT-678||flattened spheres are more generally called oblate spheroid well spheres that are elongated pole to pole or called Crow Lake
NDGT-679||in everyday life hamburgers and hotdogs make excellent although somewhat extreme examples of each shape I don't know about you but the planet Saturn pops into my mind with every bite of a hamburger I take
NDGT-680||we use the effect of centrifugal forces on matter to offer insight into the rotation rate of extreme Cosmic objects
NDGT-682||two picture Pulsar imagine the mass of the Sun packed into a ball the size of Manhattan
NDGT-683||if that's hard to do then maybe it's easier if you imagine stuffing about a billion elephants
NDGT-685||under such conditions a neutron stars mountain range can be any taller than the thickness of a sheet of paper for you to exert more energy climbing it than a rock climber on Earth would exert ascending a 3000 mile high cliff
NDGT-686||in short where gravity is high the high places tend to fall filling in the Low Places of phenomena it sounds almost biblical in preparing the way for the Lord
NDGT-687||every Valley shall be raised up every mountain and Hill made love the rough ground shall be made level the rugged places a plane
NDGT-688||Isaiah chapter 40 verse 4
NDGT-689||that's a recipe for a sphere if there ever was one for all these reasons we expect pulsars to be the most perfectly shaped spheres in the universe
NDGT-690||for Rich clusters of galaxies the overall shape can offer deep astrophysical inside
NDGT-691||summer raggedy others are stretched thin and filaments yet others form vast sheets none of these have settled into a stable spherical gravitational shape
NDGT-693||but other systems such as the beautiful coma cluster of galaxies which we met in our chapter on Dark Matter tell this immediately
NDGT-694||gravity has shaped the cluster into a sphere
NDGT-695||as a consequence you are as likely to find a galaxy moving in One Direction as in any other
NDGT-696||whatever this is true the cluster cannot be rotating all that fast otherwise we would see some flattening as we do in our own Milky Way
NDGT-697||the coma concert once again like the Milky Way is also gravitationally mature
NDGT-699||it's for these reasons the gravitationally relax systems make excellent probes of non luminous dark matter
NDGT-700||allow me to make an even stronger statement we're not for a relaxed systems the ubiquity of Dark Matter may have remained under
NDGT-701||covered to this day this fear to end all spheres the largest and most perfect of the mall is the entire observable universe
NDGT-702||in every direction we look galaxies received from us at speeds proportional to their distance as we saw in the first few chapters this is the famous signature of an expanding Universe discovered by Edwin Hubble in 1929
NDGT-704||at this distance and Beyond light from all luminous object loses all its energy before reaching us
NDGT-705||the universe beyond the spherical Edge is dust rendered invisible and as far as We Know unknowable
NDGT-706||there's a variation of the ever-popular Multiverse idea in which the multiple universes that comprise it or not separate universes entirely but isolated non-interacting pockets of space within one continuous fabric of space-time
NDGT-707||like multiple ships at Sea far enough away from one another so that their circular Horizon the do not intersect
NDGT-708||as far as anyone ship is concerned without further data it's the only ship on the ocean if they all share the same body of water
NDGT-710||an engineer might say consider the design of the milking machines
NDGT-711||but it's the astrophysicists who says consider
NDGT-712||spherical cow chapter 9 in visible light
NDGT-713||and therefore as a stranger give it welcome
NDGT-714||there are more things in Heaven and Earth Horatio didn't dreamt of in your philosophy
NDGT-715||Hamlet Act 1 Scene 5
NDGT-717||already an accomplished Observer Herschel had discovered the planet Uranus in 1781 and was now exploring the relation between sunlight color and Heat
NDGT-718||he began by placing a prism in the path of a Sunbeam nothing new there Sir Isaac Newton had done that bad
NDGT-719||the 1600 leading him to name the familiar seven colors of the visible spectrum red orange yellow green blue indigo and violet
NDGT-721||well conducted experiments require a control a measurement where you expect no effect at all and we served as a kind of idiot check on what you were measuring
NDGT-722||free sample if you wonder what effect beer has on a tulip plant then also nurture second tulip plant identical to the first but give it water instead
NDGT-723||they both plants die if you killed them both and you can't blame the alcohol
NDGT-724||that's the value of a control sample Hershel knew this and latest thermometer outside of the spectrum adjacent to the read expecting to read no more than room temperature throughout the experiment
NDGT-725||that's not what happened the temperature of his control thermometer Rose even higher than in the red
NDGT-726||Herschel Road ican clued-up the full redfall still short of the maximum of heat which perhaps live even a little Beyond visible refraction
NDGT-727||in this case radiant heat will at least partly if not chiefly consists if I may be permitted the expression of invisible light
NDGT-728||that is to say of rays coming from the Sun that have such a momentum as to be unfit for vision
NDGT-729||holy s*** Herschel inadvertently discovered infrared light a brand new part of the spectrum found just below red reported in the first of it
NDGT-731||real women who discovered single-celled organisms a biological universe
NDGT-732||Herschel discovered a new band of light both hiding in plain sight
NDGT-733||other investigators immediately took up where Herschel left off in 1801 the German physicist and pharmacists Johann vilhelm Ritter found yet another band of invisible light
NDGT-735||what's beyond Violet ultraviolet better known today as you V
NDGT-737||modern civilization has definitely exploited each of these band for countless household and Industrial applications making them familiar to us all
NDGT-738||after the discovery of UV and IR skywatching didn't change overnight the first telescope designed to detect invisible parts of the electromagnetic spectrum wouldn't be built for 130 years
NDGT-739||that's well after radio waves X-rays and gamma rays have been discovered and well after the German physicist Heinrich Hertz and shown
NDGT-740||that's the only real difference among the various kinds of white is the frequency of the waves in each band
NDGT-741||in fact credit hurts for recognizing that there is such a thing as an electromagnetic spectrum in his honor the unit of frequency in Waves per second for anything that vibrates including sound has dually been named the Hertz
NDGT-742||mysteriously astrophysicists where B load make the connection between the Newfound invisible bands of light and the idea of building a telescope that might see those bands from cosmic sources
NDGT-743||delays in detector technology surely matter here but humorous must take some of the blame
NDGT-747||make an exploding star a supernova it's a cosmically common it's seriously high-energy event
NDGT-748||the generate prodigious quantities of x-rays
NDGT-749||sometime brutes to gamma rays and flashes of ultraviolet accompany the explosions and is never a shortage of visible light
NDGT-750||more me after the explosive gases cool the shock waves dissipate and the visible light Fades the Supernova Remnant keeps on shining in the infrared while pulsing and radio waves
